	id	text	label	insulto	grado	rol	tipo	insultos
388	tweet13_1235656763233443840	@IreneMontero Estais todos zumbados	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['zumbados']
400	tweet35_1234980822697959426	@laSextaTV Y que razn tiene. La sexta, sectaria, antiespaola y pro madurista.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['sectaria']
210	tweet47_992091949514473477	No sea  #Maricn, Ud., ha formado parte de esa tendencia de Gobierno. Ahora habla? Por qu no lo hizo a tiempo? @RamonFarias https://t.co/0js5atc8BF	VIOLENTO	SI	MODERADO	EJECUTOR	HOMOFOBA	['Maricn']
1853	tweet97_1235346987333152769	@IreneMontero Eres increble como mujer y en tu trabajo eres excepcional. Ojal llegues mucho ms lejos porque merecemos tener representantes como t.	NOVIOLENTO	NO				[]
1932	tweet14_1592461193998135296	@AntonioMaestre @diegodelacruz Es la puta vergenza que depende donde vivas la diferencia puede seguir viviendo o morirte. Como se deca en l- manifestacin  QUE SE NOTE A LA HORA DE VOTAR mucho me temo que Ayuso sacara mayora absoluta	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['la puta vergenza']
522	tweet92_1591744966338162689	@virginiaMN86 @AleFezGa @AleJacintoUrang Entre mujeres, dice. Y tienen a Ayuso todo el da en su puta boca !!	NOVIOLENTO	SI				['puta']
681	tweet9_1235271762125914112	@IreneMontero Has debido vivir en sitios muy chungos. Yo no he visto/odo lo que dices en mi vida . Y soy de Usera (madrid).   La nobleza va por personas. Parece mentira que legisles para un colectivo que ni en los tiempos ms  oscuros de espaa exista.	NOVIOLENTO	NO				[]
2033	tweet49_1234933371190628353	@laSextaTV Nadie se debe retractar cuando dice la verdad!	NOVIOLENTO	NO				[]
2425	tweet56_1234960034611781632	@laSextaTV Y tiene razn.	NOVIOLENTO	NO				[]
1913	tweet92_1234893967566741509	@laSextaTV Claro, pero que os creis incuestionables o qu?	NOVIOLENTO	NO				[]
427	tweet69_1235251878474190848	@laSextaTV Teneis suerte, sectarios de mierda. Teneis suerte de que solo es una la que os ha cantado las averdades del barquero. Bueno hay muchos que os califican, pero no os lo dicen en la geta dura que teneis.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['sectarios de mierda']
655	tweet66_1235266252907700224	@IreneMontero No ministra. Dice que nuestras hijas, sean de la edad que sean, deben llegar borrachas.  Gracias.  Ya crecern tus hijas......	NOVIOLENTO	NO				[]
279	tweet61_1235305791088979971	@laSextaTV @cayetanaAT Mi total y absoluto apoyo a @cayetanaAT .	NOVIOLENTO	NO				[]
213	tweet55_1235239020684283905	"@IreneMontero ""Sola y borracha"" que hacha!"	NOVIOLENTO	NO				[]
403	tweet38_1236212764760330240	@IreneMontero @PabloIglesias La verdad es que gente como esta siempre estn aprovechando la estupidez generalizada y meditica con cualquier excusa con tal de poder escapar de la verdad, que no paran de robar, hasta la caja de la seguridad social...y viva la pepa...- hay que morbo!!!!!!!!...	VIOLENTO	SI	MODERADO	EJECUTOR	POLITICA	['no paran de robar']
1085	tweet53_1593623219327614976	@JonGaxia Haznos un favor y mata a la hija de puta de Ayuso	VIOLENTO	SI	GRAVE	EJECUTOR	OTRO	['mata a la hija de puta de Ayuso']
2542	tweet32_1234985019321356288	@laSextaTV Las verdades duelen ms que las mentiras. Mi total apoyo a @cayetanaAT	NOVIOLENTO	NO				[]
726	tweet66_1234889758704381955	@laSextaTV OL CAYETANA.	NOVIOLENTO	NO				[]
2321	tweet25_1591390653959008261	@jesusmontes999 @libertaddigital No saben lo que van a hacer para eliminar a Ayuso,espero que esto no llegue a ningn la,y a ver si la derecha se pone las pilas y empieza a meter caa de una puta vez!!!!	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['de una puta vez!!!!']
1410	tweet52_989574777567367169	#Ysipudiera te mentaba la madre En persona  #PUTA	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['PUTA']
1263	tweet83_1592896698040606720	A qu contenedor van jugadores, presidentes, periodistas y aficionados de ftbol que van a QATAR al mundial? Al contenedor de Ayuso, Putin y Trump?  QUE ASCO.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['QUE ASCO']
1692	tweet73_1234948402686971911	@laSextaTV Esta mujer tiene ms razn que un santo	NOVIOLENTO	NO				[]
1862	991102054721519616	que bio tan ridcula de su cuenta de @twitter  para ahorrar molestias prefiero bloquearla #ridicula  @DMARCELAMAR	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['ridicula']
1373	tweet4_1235219667523973143	@laSextaTV @cayetanaAT Bravo Cayetana as se le habla a esta chusma, ni un paso atrs	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['chusma']
2549	tweet45_1234861206663553026	@laSextaTV Y esperemos no lo haga. No va a ser siempre lo que quiera el Emperador Roures...	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Emperador Roures']
2579	tweet91_1235021859533381632	@laSextaTV Los populares son unos desubicados y temerosos comeflor, por eso naci @vox_es	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['desubicados', 'temerosos comeflor']
2181	tweet80_1235186472040509442	"@IreneMontero Irene, es muy grave los videos q circulan de la manifestacion de ayer de Jusapol. Anenazando al gobierno y a todos en general. Diciendo que la la ""guerra""  Tambien insultaron y amenazaron a Laura Borras Gravsimo. qu medidas tomar el Gob para frenar esto?"	NOVIOLENTO	NO				[]
728	tweet70_1234944795975524355	@laSextaTV Se la a olvidado deciros que sois unos hp	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['hp']
2550	tweet46_1234900823588659206	@laSextaTV La xesta mejor dicho la secta es vomitiva	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['la secta', 'es vomitiva']
316	tweet24_1592893809318588416	@Giorgi_szk @MasMadrid__ Esq manifestndolos en madrid estando peor en muchos sitios da la sensacin de que vais a por Ayuso, y viendo las declaraciones de Monica Garcia y esta gente ms. A ver si te enteras ya de una puta vez.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['de una puta vez']
1518	tweet19_1234913164900347913	@laSextaTV Totalmente de acuerdo.	NOVIOLENTO	NO				[]
824	tweet20_1234888846237630464	@laSextaTV A ver la verdad duele, pero es verdad	NOVIOLENTO	NO				[]
2674	tweet43_1235189327120011264	@IreneMontero @PODEMOS irene te amo adptame	NOVIOLENTO	NO				[]
143	tweet49_1235070610897653761	@laSextaTV Sois un medio manipulador y partidista de izquierda. Ya lo dijo ferreras. Y por eso en mi casa no se os ve vuestro grupo ni vuestras pelculas  Por rojos faltones	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['manipulador', 'faltones']
1754	tweet58_1235351903413907457	@IreneMontero Mientras el #CoronavirusESP sirve de pnico, ustedes se rascan el oo con una ley. Suena a Zapatero y sus brotes verdes, moho. #EstafaBancoPopular	NOVIOLENTO	NO				[]
738	tweet84_1234950895445663744	@laSextaTV Total, si no va a pasar nada. En menos que canta un gallo, cualquier otro suelta otra megaparida y nos apatata los sentidos de nuevo. Tenemos menos de lo que merecemos	NOVIOLENTO	NO				[]
1919	tweet99_1235295557045948417	@IreneMontero La madre de esta mujer tambin quera llegar a casa. #ViolenciaIntrafamiliar  https://t.co/qyBGR1vDVP	NOVIOLENTO	NO				[]
812	tweet6_1234831718873542656	@laSextaTV Llega una coalicin al gobierno de espaa y adivina? Los cadaveres y carroa q la derecha crea para alimentar a su yenas va desapareciendo.el resultado es q las yenas se pelean por los restos de carroa.CAYETANA vsFERRERAS	NOVIOLENTO	NO				[]
1110	tweet80_1591040356262486018	@J_Zaragoza_ Se te nota que ests enamorado de Ayuso, pues no hablas de otra cosa, de verdad crees que estando todo el da en Twitter criticando a Ayuso te ganas el sueldo que te pagamos entre todos los espaoles?  Das bastante pena y un peln de asco	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Das bastante pena', 'asco']
1047	tweet5_1591897202720473089	@lady_p0t0rr0 Ser desde Teruel, Huesca y Zaragoza si hay.  Dicho esto se van a Madrid contra Ayuso y aqu en Aragn que la Sanidad es un asco desde hace meses y meses no dicen ni ah te pudras y luego que no es poltica y tal...	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['es un asco', 'ah te pudras']
1493	tweet76_1234911673716178944	@laSextaTV Me parece muy bien!	NOVIOLENTO	NO				[]
44	tweet74_1234973145112559616	@laSextaTV Se llama ser valiente. Algo que vosotros desconocis por completo.	NOVIOLENTO	NO				[]
2015	tweet27_1235197392435240960	@laSextaTV Es cierto lo que dice. Son propaganda, no informacin.	NOVIOLENTO	NO				[]
2706	tweet90_1235195603510005760	@IreneMontero Borracha ests t amiga...	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Borracha ests t']
1599	tweet49_1235252971300106241	@IreneMontero Y si la mujer firma el Contrato Oficial Integral de Tolerancia Orgsmica bajo los efectos del alcohol, vale o no vale?	NOVIOLENTO	NO				[]
2804	tweet39_1235088456973520896	@laSextaTV Leyendo comentarios...tenis cantidad de admiradores  os tienen ganas jaaajaaajaa que asco de secta	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['que asco de secta']
2711	tweet99_1235225311601733633	@IreneMontero @PabloIglesias Tu misma eres una chapuza!!! Eres feliz aumentando las divisiones y conflictos sociales	VIOLENTO	SI	MODERADO	EJECUTOR	POLITICA	['eres una chapuza']
2018	tweet30_1234855450509750276	@laSextaTV @cayetanaAT Saben internamente que Cayetana tiene razn	NOVIOLENTO	NO				[]
1336	tweet64_1591179477706760192	@Monica_Garcia_G Mdicos, enfermeras y dems hablando por telfono para quedar despus de currar, 11 horas en urgencias, ah no estaba Ayuso, ah estaban mdicos y enfermeras vagos....VAGOS. Que no tienen ni puta idea de medicina.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['vagos', 'VAGOS', 'Que no tienen ni puta idea']
971	tweet13_1591803768504741889	Y es seguro que no ser el nico de los progres caviar que ir a la privada. Ellos lo valen !! Asco  Almodvar asiste a la protesta antiAyuso de la izquierda pero es paciente de la Sanidad privada: https://t.co/jQTpBsnfF6	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Asco']
2836	tweet89_990451072127954944	@do_tigrao @Juan_Luis16 Absolutamente de acuerdo! Eso est total y absolutamente equivocado , eso no es cierto ni en un 0.01% ,miente, miente, que algo queda #feo	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['miente', 'miente', 'feo']
2559	tweet63_1234980208169517056	@laSextaTV Y por qu mierda tendra que retractarse? Banda de comunistas	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['mierda', 'Banda de comunistas']
1389	tweet27_1235692091524517888	@IreneMontero @IgualdadGob Estar chalado es muy peligroso, puede hacer que un loco, apuale a alguin por mirarle mal, violar a una mujer por gustarle o redactar una ley suicida y con una desastrosa redaccin.	NOVIOLENTO	NO				['chalado', 'apuale', 'violar']
1596	tweet46_1235085783624634374	@laSextaTV Ella y todos los que vemos vuestra forma de actuar sectaria y manipuladora	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['sectaria', 'manipuladora']
606	tweet93_1591939480193306624	@hugomanchon Que me quieres decir con esto? Que Ayuso no tiene ni una puta responsabilidad? Que en un sistema sanitario descentralizado es culpa de Snchez? Claro que si guapi, sigue a lo tuyo que eres muy pattico	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['ni una puta', 'eres muy pattico']
675	tweet99_990399590783385605	#Feo  Es  Q uno Se preocupe por Alguien y esa persona   ni pendiente.. Eso Si es feo	NOVIOLENTO	SI				['Feo', 'feo']
872	tweet1_1591078435237285891	@jimenezdandrade @Monica_Garcia_G Tu no as votado a Ayuso en tu puta vida.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['en tu puta vida']
2219	tweet52_1235213078259695618	"@laSextaTV Pero le falt decir: ""Mientras callan ante las amenazas del vicepresidente del gobierno a medios y periodsticas crticos"" como vosotros, por ejemplo. En fin, que me alegro que por una vez alguien de cierta importancia os haya dicho la verdad."	NOVIOLENTO	NO				[]
1133	tweet11_1234980618934444034	@laSextaTV Es libertad de expresin no??? Jejeeeeeee	NOVIOLENTO	NO				[]
591	tweet73_1591074279353118721	"@remerikos @elprogramadear Qu asco or hablar as a una mujer a la que mi padre fallecido en 2021, ""atendido"" en la sanidad de Ayuso hable ""de esos centros"" de los que obviamente no tiene ni idea, admiraba en un principio hasta que supo que no escribi un libro que public bajo su nombre. Lo dems, IGUAL."	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Qu asco']
1940	tweet24_1592841074564743168	@J_Zaragoza_ El cataln que vive de puta madre en el fascista Madrid tocndose los huevos todo el da en Twitter vuelve a opinar de Ayuso porque Catalua est perfecta. #PSOEladrn	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['de puta madre', 'fascista', 'tocndose los huevos', '#PSOEladrn']
165	tweet84_1234931098817376256	@laSextaTV Acaso es mentira lo que dice?	NOVIOLENTO	NO				[]
1704	tweet93_1235167327118909440	@laSextaTV La verdad y sin hablar a la gente como si fuesemos idiotas. Me gusta este feminismo.	NOVIOLENTO	SI				['idiotas']
2501	tweet70_1235130681250000896	@laSextaTV La Sexta es como un Al, Presidente continuo...	NOVIOLENTO	NO				[]
2236	tweet87_1235000595297292288	@laSextaTV O dicho de otra manera, converts los dichos de algunos (mal interpretados por cierto) en hechos que no han acontecido y sin embate hoy converts los hechos de algunos (afines por supuesto) en dichos que no han existido. Vanaglorian a los culpables y condenis a los inocentes.	NOVIOLENTO	NO				[]
13	tweet18_1234966780071813120	@laSextaTV Se llama libertad de expresin y las verdades ofenden.	NOVIOLENTO	NO				[]
1070	tweet32_1592460612793139200	La amaestrada de Ayuso y presunta periodista @anarosaq, para defender la nefasta,perversa y sdica gestin en la sanidad madrilea,una gestin que est matando a enfermos,se pone de frente y ataca al gobierno de Snchez. Qu asco de pseudoperiodista blanqueadora del fascismo!!	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Qu asco', 'pseudoperiodista blanqueadora del fascismo']
1238	tweet57_1592085235243835393	@antonlosada Jajasjjajaja seguro que Ayuso le est dando vueltas a ste Tuit, no lo ha entendido .. En realidad no entiende nada, pero pobre mujer, me da pena, aunque luego pienso la pena que me dan los madrileos y entonces la Ayuso me da asco, mucho asco, limitada y criminal. AYUSO DIMISIN	VIOLENTO	SI	GRAVE	EJECUTOR	OTRO	['me da pena', 'me da asco', 'mucho asco', 'limitada', 'criminal']
989	tweet35_1592158830850351106	Ayuso, deja de tirar pelotas fuera. Esto, la sanidad madrilea, es un grave problema de gestin por tu administracin y tu politiqueo. T eres el problema. Tu ideologa es el problema de Madrid. Dimite ya y deja a los madrileos en paz de una puta vez.  https://t.co/PtUUn5dZAX	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['T eres el problema', 'de una puta vez.']
882	tweet11_1592578915977265152	@Monica_Garcia_G Eres lo peor que le poda pasar a Madrid , la de votos que esto le est dando a Ayuso se te ve la mala fe y no te importa el dao que ests haciendo a los enfermos en Madrid.Siempre con esa cara de asco .	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Eres lo peor', 'la mala fe', 'cara de asco']
297	tweet0_1592069097990533120	@irene_freedom @Monica_Garcia_G Cada dia dan ms asco  Ayer la Monica MIllonaria y Madre le dio otra purrela de votos a la Ayuso  Pero son tan IMBECILES que ni siquiera lo pueden entender	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['dan ms asco', 'IMBECILES']
1353	tweet81_1593010972092170240	Liberty Prime es la puta versin mecha de Ayuso, es verdad lol https://t.co/mR88jMSDVj	NOVIOLENTO	SI				['es la puta versin']
2817	tweet59_1234933239887859718	@laSextaTV No critica, DEFINE a la @laSextaTV	NOVIOLENTO	NO				[]
871	tweet0_1592119263485382656	@ElHuffPost Ayuso, no tiene argumentos, das asco	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['das asco']
158	tweet75_1235916977983623168	"@IreneMontero Eres lamentable y lo sabemos todos menos t, o eso parece.  Qu cantidad de tonteras dices, ""nia de pancarta"". https://t.co/mofdQ5r5Hn"	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	"['Eres lamentable', 'tonteras dices', '""nia de pancarta""']"
62	tweet11_989671302666620929	Lo de Espaa y LA MANADA indigna a nivel de Manada de hijos de puta, y es poco.     #puta # manada	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['hijos de puta', 'puta']
1912	tweet89_1234956984643936256	@laSextaTV Sois terroristas.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Sois terroristas']
1585	tweet26_1235548750782910467	@IreneMontero Que mal ests de la cabeza @IreneMontero y las que te siguen estn como cabras. Mil disculpas a las cabras.....  A muchas mujeres no nos representan. A esas que se hacen las vctimas para que el gobierno las mantenga que se pongan a trabajar y ser referente para sus hijos.	VIOLENTO	SI	MODERADO	EJECUTOR	POLITICA	['mal ests de la cabeza', 'estn como cabras']
788	tweet66_1234893371761680385	@laSextaTV Slo dir una cosa: El que se pica, ajos come. Y me parece que en la Secta os dais por aludidos por motivos obvios.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['la Secta']
2865	tweet34_1235333655121326080	@IreneMontero @PabloIglesias Esa especie de maridito que tienes seguro que tambin te azota ?? Menuda petarda de ta.....tenis los das.contados ...asco de gobierno y de pas	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['tambin te azota', 'Menuda petarda', 'asco']
1663	tweet32_1234849964532076545	@laSextaTV Y por qu se va a retractar de decir una verdad como un templo?	NOVIOLENTO	NO				[]
75	tweet31_1235243561198792704	@IreneMontero Pero que lastima de tantas mujeres preparadas y capaces y que tengamos ESTO de menestra...que cruz!	VIOLENTO	SI	MODERADO	EJECUTOR	POLITICA	['menestra']
1496	tweet81_1235234832713748482	@IreneMontero Tu ministerio va a servir para que t cobres un sueldo que ni en tus mejores sueos y a costa de todos nosotros. No vales nada.Deja de engaar a esas pobres ilusas que te han credo. Cmo vas t a acabar con la delincuencia, imbcil?	VIOLENTO	SI	MODERADO	EJECUTOR	POLITICA	['No vales nada', 'imbcil']
1011	tweet59_1591853696509526017	@IreneMontero Mayora absoluta de Ayuso, si es que sois lamentables los comunistas y socialistas. Dais pena y asco.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['sois lamentables', 'Dais pena y asco']
1329	tweet57_1591943967121309697	@Ycockie @Puntual24H A Espaa la han vapuleado con tanto pacto, los impuestos y los precios suben sin parar, las nminas apenas llegan a fin de mes. Y seguro, la culpa de Ayuso. La peor sanidad en las CCAA  Socialistas, y  todos a Madrid contra Ayuso. Asco! Que se juegue con  la Salud  por poltica	VIOLENTO	SI	MODERADO	PASIVO	OTRO	['Asco']
2383	tweet97_1591851720539242500	@JaimeCompany1 @JRhodesPianist El sueldo de Ayuso y su hermano, sale de nuestro bolsillo, normal que un ciudadano le pregunte, James, es un ciudadano de a pie. Vamos a ver si vamos aprendiendo las diferencias de una puta vez.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['de una puta vez']
144	tweet50_1235106189568094209	@laSextaTV Y razn no le falta. Soy unos sectarios.	VIOLENTO	SI	MODERADO	EJECUTOR	POLITICA	['sectarios']
2525	tweet5_1235464436372000768	@IreneMontero Esta muy bien fomentar los porros el botelln y los calimochos, tela con las histricas anticarcelarias	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['histricas anticarcelarias']
2586	tweet2_1235293277940789250	@IreneMontero t amo	NOVIOLENTO	NO				[]
1088	tweet56_1591951382541746176	@infovlogger36 La sanidad pblica de Madrid es la mejor de Espaa y de Europa. Esos imbciles no tienen ni puta idea de lo k dicen. Esto es un atake gratuito contra Ayuso. Envidia k le tienen	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['imbciles']
318	tweet26_1591811705738350598	@Francis85249168 @tresmasciento Y Por qu no un milln? Cuantos han juntado la MEMA,UGT y CC.OO. y muchos ni siquiera eran de Madrid?Han trado a gente zurda de toda Espaa y hasta a las del tambor,les han pagado con el dinero de nuestros impuestos.Asco dais!Viva Ayuso!	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Asco dais']
1525	tweet29_1235369939097268225	@IreneMontero lo de borracha sobra totalmente. Psimo eslogan, muy mal enfocado	NOVIOLENTO	NO				[]
281	tweet64_1234841016701739009	@laSextaTV Totalmente de acuerdo con @cayetanaAT	NOVIOLENTO	NO				[]
17	tweet23_1235269399214424065	@laSextaTV Me parece muy requetebin,y debera hacerlo todos los das,a ver si os da vergenza y dejis de manipular y tergiversar la informacin,claro ,que vosotros,la vergenza la habis desterrado a un lugar inalcanzable.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['manipular', 'tergiversar']
2693	tweet70_1234920339349688320	@laSextaTV Seores, seoras y seoros de la sexta y el sexto, esta Seora tiene todo el derecho de ejercer su libertad lingstica. Y por cierto y cierta tiene toda la razn y eso que no la voto.	NOVIOLENTO	NO				[]
2640	tweet86_1234890539931250688	@laSextaTV No en vano se le conoce desde hace tiempo por LaSectaTV	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['LaSecta']
409	tweet47_1234895625721958401	@laSextaTV Grande Cayetana!!!!!	NOVIOLENTO	NO				[]
1374	tweet5_1235557680435146752	"@IreneMontero Qu habr vivido esta mujer en su casa para decir que ""llegar sola y borracha a casa"" es su ""late motiv""."	NOVIOLENTO	NO				[]
670	tweet93_1234954143934054403	@laSextaTV Y bien que hace.	NOVIOLENTO	NO				[]
2059	tweet85_1235111030583422977	@laSextaTV Pero esta ta que es lo que pretende	NOVIOLENTO	NO				[]
803	tweet92_1235245990363488257	@IreneMontero @IgualdadGob Te has lucido con el lema, madre ma qu polticos tenemos	NOVIOLENTO	NO				[]
2164	tweet54_1234892901840310273	@laSextaTV Y que razon tiene la cayeetana	NOVIOLENTO	NO				[]
1399	tweet40_1234932769865785345	@laSextaTV No estoy de acuerdo contigo Cayetana, te has quedado corta	NOVIOLENTO	NO				[]
1007	tweet53_1591903374441861120	@Pascual_Return @simon_mupe Que ale, que si prefieres creer que Ayuso lo hace todo de puta madre y lo nico que pasa es que los de Vallecas le tienen envidia, pues nada	NOVIOLENTO	SI				['de puta madre']
1063	tweet24_1591575335778549762	Ayuso estas quedando retratada esta noche con la sanidad Vais a perder el gobierno por tu puta ineptitud y cabezoneria  #xplicasanidad	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['tu puta ineptitud']
1082	tweet48_1592201291903954944	@comuflauta @carlesenric Medio milln de zurdos a los que les importa una mierda la sanidad. Slo queris cargarlos a Ayuso, y no lo vais a conseguir. Preocupense por la sanidad de Aragn, Castilla la Mancha, Extremadura que es una puta basura, ah no que all gobiernan zurdos y no toca manifestarse.	NOVIOLENTO	SI				['una puta basura']
41	tweet68_1235527671326666753	@IreneMontero Me duele la cabeza cuando te oigo...porque no te escucho.	NOVIOLENTO	NO				[]
922	tweet59_1592217969714675712	@PabloEchenique Decirle a la gente de la manifestacin de ayer ...que si quieren ver una puta mierda de sanidad nada mejor que un gobierno socialista.que analicen listas de espera y dems. En Cantabria llevan los mdicos una semana de huelga pero eso no interesa. Que miedo tenis a ayuso.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['una puta mierda']
2394	tweet11_1235084474297114624	@laSextaTV     Que mal encaja el periodismo de alpargata la crtica.  Roures, el comunista millonario...	NOVIOLENTO	NO				[]
1004	tweet50_1592569792921468928	@JC_C_A Otro como la Ayuso que culpa de su mala gestin a todo el mundo. Asco!	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['Asco!']
1486	tweet65_1234932204700160000	@laSextaTV Grande @cayetanaAT , sin pelos en la lengua	NOVIOLENTO	NO				[]
1538	tweet60_1235308909612670976	@IreneMontero Las nias menores de Palma  como vestan ?	NOVIOLENTO	NO				[]
1323	tweet51_1592811729817595905	@Monica_Garcia_G Esprate que Ayuso va a tener que hablar de lo que a ti te d la puta gana.	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['te d la puta gana']
1131	tweet7_1235234435513094145	"@IreneMontero El feminismo por el que yo lucho no tiene nada que ver con llegar a casa ""sola y borracha"". Tiene que ver con: 1.- Igualdad de salario. Mismo trabajo, mismo sueldo. 2.- Igualdad en oportunidades. 3.-Puestos relevantes para gente sobresaliente. 4.- Respeto."	NOVIOLENTO	NO				[]
1237	tweet56_1591582394725044224	Julio Csar cruz el Rubicon el 49 A.C. llega a Roma y: -Ponme un bocadillo  -De calamares a la romana y una Mahou? -Me cago en mi puta vida, ya est la Meloni como la Ayuso	VIOLENTO	SI	MODERADO	PASIVO	OTRO	['Me cago en mi puta vida']
1213	tweet28_1592219746946019329	Ni puta gracia, pero esto de hermida. Ayuso, la broma infinita | Espaa | EL PAS https://t.co/N839cAXndm	NOVIOLENTO	SI				['Ni puta gracia']
2779	tweet7_990666578520952832	Nunca falta el #Ridculo que anda alucinando pendejadas fuera de su liga...	NOVIOLENTO	SI				['Ridculo']
1375	tweet6_1235720365621436416	"@IreneMontero Deberas aprender a leer y escribir......... Quedarte preada del "" Macho Alfa"" ya sabes. Cobrar miles de euros por tu cara bonita , tambin. Ahora eso.....ler y escribir."	VIOLENTO	NO	MODERADO	EJECUTOR	MACHISTA	['Quedarte preada']
2343	tweet48_1593498152275001344	-Alaska, no te hueles la tostada?  Y mientras, Ayuso frotndose las manos por el desvo total de atencin hacia lo que poda haber sido su tumba poltica.  Asco de pas de mierda. De verdad. https://t.co/HMWzznEiAg	VIOLENTO	SI	MODERADO	PASIVO	OTRO	['Asco de pas de mierda']
349	tweet62_1591044193493086208	Para los incondicionales de Ayuso:  La TELEMEDICINA es una PUTA MIERDA y decir eso no me convierte en comunista.  #AyusoDimisin.	VIOLENTO	SI	MODERADO	PASIVO	OTRO	['es una PUTA MIERDA']
969	tweet11_1591844447372951552	@rosadiezglez @sanchezcastejon No me gusta, es una sindicalera sanitaria y es una vergenza que pongan una figura de Ayuso llamndola asesina. Sois un asco de izquierdas y y no tenis moral	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['asesina', 'Sois un asco de']
2323	tweet27_1590984492822720512	@diasasaigonados Esta huelga podemonguer es un boicot al sistema sanitario con perjuicio para los pacientes nada ms porque si creis que con este boicot hacis dao a Ayuso NO tenis ni puta idea de lo que pensamos los madrileos	VIOLENTO	SI	MODERADO	EJECUTOR	OTRO	['podemonguer', 'NO tenis ni puta idea']
1139	tweet20_1235193059526283264	"@IreneMontero Corregid eso de ""borrachas"" Irene, y el mensaje quedar genial. El feminismo es muy necesario para muchos pero el alcoholismo es una desgracia para todos. #feminismonoesalcoholismo"	NOVIOLENTO	NO				[]
1691	tweet70_1235182646990434305	@laSextaTV Ferreras era el jefe de informativos cuando Gabilondo dijo esto.  Va a retractarse ? Porque de eso hace 16 aos. https://t.co/GK5FfM5B0c	NOVIOLENTO	NO				[]
344	tweet57_1591204275513761792	@JosbeadAguado @josnoce @Monica_Garcia_G Como va a necesitar el mismo personal sanitario hoy en da que durante la pandemia. La realidad es que la sanidad en Espaa en general est de puta pena, pero hay que hacer campaa contra Ayuso porque patata. Y eso que yo no votara PP en la vida, pero esto es de risa.	NOVIOLENTO	SI				['de puta pena']
613	tweet2_1235528453061062658	@IreneMontero No demos municin al  Trifachito  Ese Slogan no representa a l@s  Feministas Retirarlo sera lo acertado Un Saludo...	VIOLENTO	SI	MODERADO	EJECUTOR	POLITICA	['Trifachito']
2000	tweet97_1593250517815558149	@IdiazAyuso AYUSO DAS ASCO,no convences a nadie con tu discurso,soluciona la sanidad en tu comunidad,y espero que te juzguen por las muertes en las residencias en tu comunidad.	VIOLENTO	SI	GRAVE	EJECUTOR	OTRO	['DAS ASCO', 'espero que te juzguen por las muertes']
